Plant_ID,Sp_Code,Scientific_Name,Population,Flower,Flower_Mass_g,Veg_Mass
B1.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_6_g,0.019,78.94
B1.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_7_g,0.0179,78.94
B1.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_8_g,0.0156,78.94
B1.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_9_g,0.0131,78.94
B1.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_10_g,0.0193,78.94
B2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_1_g,0.0112,61.76
B2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_2_g,0.0133,61.76
B2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_3_g,0.0177,61.76
B2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_4_g,0.0148,61.76
B2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_5_g,0.0123,61.76
B2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_6_g,0.0109,61.76
B2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_7_g,0.0121,61.76
B2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_8_g,0.0093,61.76
B2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_9_g,0.0076,61.76
B2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_10_g,0.017,61.76
B5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_1_g,0.0162,44.42
B5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_2_g,0.01,44.42
B5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_3_g,0.0092,44.42
B5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_4_g,0.0111,44.42
B5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_5_g,0.0145,44.42
B5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_6_g,0.0166,44.42
B5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_7_g,0.0153,44.42
B5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_8_g,0.0134,44.42
B5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_9_g,0.0245,44.42
B5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_10_g,0.0137,44.42
B8.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_1_g,0.0134,38.37
B8.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_2_g,0.0208,38.37
B8.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_3_g,0.0218,38.37
B8.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_4_g,0.0174,38.37
B8.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_5_g,0.0121,38.37
B8.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_6_g,0.0146,38.37
B8.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_7_g,0.0137,38.37
B8.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_8_g,0.0167,38.37
B8.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_9_g,0.0164,38.37
B8.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_10_g,0.0149,38.37
C1.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_1_g,0.0256,18.25
C1.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_2_g,0.0245,18.25
C1.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_3_g,0.0187,18.25
C1.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_4_g,0.0121,18.25
C1.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_5_g,0.0175,18.25
C1.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_6_g,0.0219,18.25
C1.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_7_g,0.0198,18.25
C1.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_8_g,0.0145,18.25
C1.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_9_g,0.0135,18.25
C1.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_10_g,0.0155,18.25
C2.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_1_g,0.0343,18.96
C2.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_2_g,0.0525,18.96
C2.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_3_g,0.042,18.96
C2.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_4_g,0.0297,18.96
C2.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_5_g,0.0465,18.96
C2.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_6_g,0.0388,18.96
C2.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_7_g,0.0277,18.96
C2.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_8_g,0.0551,18.96
C2.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_9_g,0.0372,18.96
C2.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_10_g,0.0301,18.96
C4.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_1_g,0.0354,37.3
C4.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_2_g,0.0173,37.3
C4.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_3_g,0.0232,37.3
C4.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_4_g,0.019,37.3
C4.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_5_g,0.0271,37.3
C4.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_6_g,0.0253,37.3
C4.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_7_g,0.0218,37.3
C4.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_8_g,0.0198,37.3
C4.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_9_g,0.0175,37.3
C4.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_10_g,0.0357,37.3
C6.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_1_g,0.0095,41.61
C6.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_2_g,0.0175,41.61
C6.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_3_g,0.0084,41.61
C6.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_4_g,0.0158,41.61
C6.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_5_g,0.0252,41.61
C6.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_6_g,0.0107,41.61
C6.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_7_g,0.015,41.61
C6.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_8_g,0.0166,41.61
C6.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_9_g,0.0167,41.61
C6.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_10_g,0.0159,41.61
C7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_1_g,0.0098,19.11
C7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_2_g,0.0105,19.11
C7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_3_g,0.0147,19.11
C7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_4_g,0.0082,19.11
C7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_5_g,0.0098,19.11
C7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_6_g,0.0177,19.11
C7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_7_g,0.0091,19.11
C7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_8_g,0.0089,19.11
C7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_9_g,0.0177,19.11
C7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_10_g,0.0104,19.11
D2.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_1_g,0.123,11.09
D2.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_2_g,0.031,11.09
D2.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_3_g,0.0231,11.09
D2.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_4_g,0.0112,11.09
D2.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_5_g,0.0223,11.09
D2.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_6_g,0.0215,11.09
D2.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_7_g,0.0174,11.09
D2.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_8_g,0.0131,11.09
D2.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_9_g,0.0214,11.09
D2.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_10_g,0.0164,11.09
D3.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_1_g,0.021,19.37
D3.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_2_g,0.0133,19.37
D3.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_3_g,0.0127,19.37
D3.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_4_g,0.0183,19.37
D3.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_5_g,0.0106,19.37
D3.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_6_g,0.0105,19.37
D3.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_7_g,0.0131,19.37
D3.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_8_g,0.0144,19.37
D3.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_9_g,0.0078,19.37
D3.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_10_g,0.0178,19.37
D4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_1_g,0.046,25.55
D4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_2_g,0.0581,25.55
D4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_3_g,0.0324,25.55
D4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_4_g,0.0449,25.55
D4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_5_g,0.0421,25.55
D4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_6_g,0.0654,25.55
D4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_7_g,0.034,25.55
D4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_8_g,0.0306,25.55
D4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_9_g,0.0339,25.55
D4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_10_g,0.0582,25.55
D5.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_1_g,0.0068,4.6
D5.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_2_g,0.0077,4.6
D5.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_3_g,0.0071,4.6
D5.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_4_g,0.0095,4.6
D5.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_5_g,0.0106,4.6
D5.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_6_g,0.0078,4.6
D5.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_7_g,0.0108,4.6
D5.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_8_g,0.0071,4.6
D5.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_9_g,0.0084,4.6
D5.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_10_g,0.0079,4.6
D6.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_1_g,0.021,31.99
D6.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_2_g,0.0117,31.99
D6.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_3_g,0.0122,31.99
D6.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_4_g,0.0138,31.99
D6.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_5_g,0.0128,31.99
D6.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_6_g,0.0143,31.99
D6.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_7_g,0.0157,31.99
D6.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_8_g,0.0189,31.99
D6.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_9_g,0.0201,31.99
D6.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_10_g,0.0172,31.99
E2.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_1_g,0.0105,62.37
E2.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_2_g,0.0153,62.37
E2.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_3_g,0.0148,62.37
E2.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_4_g,0.0129,62.37
E2.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_5_g,0.0122,62.37
E2.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_6_g,0.0131,62.37
E2.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_7_g,0.0166,62.37
E2.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_8_g,0.0134,62.37
E2.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_9_g,0.0238,62.37
E2.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_10_g,0.0097,62.37
E4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_1_g,0.0142,50.68
E4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_2_g,0.0209,50.68
E4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_3_g,0.0173,50.68
E4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_4_g,0.014,50.68
E4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_5_g,0.0206,50.68
E4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_6_g,0.0164,50.68
E4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_7_g,0.0117,50.68
E4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_8_g,0.0115,50.68
E4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_9_g,0.0178,50.68
E4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_10_g,0.0141,50.68
E5.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_1_g,0.0347,25.98
E5.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_2_g,0.0293,25.98
E5.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_3_g,0.0655,25.98
E5.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_4_g,0.0678,25.98
E5.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_5_g,0.0343,25.98
E5.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_6_g,0.0271,25.98
E5.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_7_g,0.0269,25.98
E5.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_8_g,0.0292,25.98
E5.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_9_g,0.0223,25.98
E5.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_10_g,0.0485,25.98
E7.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_1_g,0.018,31.37
E7.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_2_g,0.0299,31.37
E7.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_3_g,0.0158,31.37
E7.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_4_g,0.0284,31.37
E7.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_5_g,0.0292,31.37
E7.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_6_g,0.0172,31.37
E7.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_7_g,0.0343,31.37
E7.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_8_g,0.0334,31.37
E7.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_9_g,0.0246,31.37
E7.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_10_g,0.0153,31.37
E8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_1_g,0.02,53.41
E8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_2_g,0.0391,53.41
E8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_3_g,0.0168,53.41
E8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_4_g,0.0159,53.41
E8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_5_g,0.0236,53.41
E8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_6_g,0.0225,53.41
E8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_7_g,0.0165,53.41
E8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_8_g,0.0258,53.41
E8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_9_g,0.0234,53.41
E8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_10_g,0.0201,53.41
F4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_1_g,0.0132,14.95
F4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_2_g,0.0105,14.95
F4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_3_g,0.0167,14.95
F4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_4_g,0.0188,14.95
F4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_5_g,0.0121,14.95
F4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_6_g,0.0085,14.95
F4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_7_g,0.0252,14.95
F4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_8_g,0.0096,14.95
F4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_9_g,0.0179,14.95
F4.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_10_g,0.0123,14.95
F5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_1_g,0.0151,6.2
F5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_2_g,0.0105,6.2
F5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_3_g,0.0203,6.2
F5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_4_g,0.023,6.2
F5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_5_g,0.015,6.2
F5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_6_g,0.0121,6.2
F5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_7_g,0.022,6.2
F5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_8_g,0.0165,6.2
F5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_9_g,0.0168,6.2
F5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_10_g,0.0144,6.2
F7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_1_g,0.0131,11.07
F7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_2_g,0.0102,11.07
F7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_3_g,0.0087,11.07
F7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_4_g,0.014,11.07
F7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_5_g,0.0109,11.07
F7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_6_g,0.0078,11.07
F7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_7_g,0.008,11.07
F7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_8_g,0.0117,11.07
F7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_9_g,0.0079,11.07
F7.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_10_g,0.0051,11.07
F8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_1_g,0.013,42.5
F8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_2_g,0.0249,42.5
F8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_3_g,0.0129,42.5
F8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_4_g,0.0222,42.5
F8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_5_g,0.0158,42.5
F8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_6_g,0.0127,42.5
F8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_7_g,0.0105,42.5
F8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_8_g,0.0256,42.5
F8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_9_g,0.0138,42.5
F8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_10_g,0.0155,42.5
G1.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_1_g,0.0172,36.88
G1.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_2_g,0.0207,36.88
G1.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_3_g,0.0137,36.88
G1.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_4_g,0.0195,36.88
G1.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_5_g,0.0502,36.88
G1.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_6_g,0.0141,36.88
G1.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_7_g,0.0213,36.88
G1.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_8_g,0.0176,36.88
G1.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_9_g,0.0168,36.88
G1.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_10_g,0.0173,36.88
G2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_1_g,0.0128,40.22
G2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_2_g,0.0086,40.22
G2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_3_g,0.0119,40.22
G2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_4_g,0.028,40.22
G2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_5_g,0.0214,40.22
G2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_6_g,0.0163,40.22
G2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_7_g,0.0146,40.22
G2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_8_g,0.0341,40.22
G2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_9_g,0.011,40.22
G2.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_10_g,0.0237,40.22
G3.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_1_g,0.0418,0.67
G3.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_2_g,0.0212,0.67
G3.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_3_g,0.0292,0.67
G3.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_4_g,0.0359,0.67
G3.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_5_g,0.0463,0.67
G3.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_6_g,0.0373,0.67
G3.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_7_g,0.0353,0.67
G3.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_8_g,0.0307,0.67
G3.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_9_g,0.033,0.67
G3.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_10_g,0.0297,0.67
G4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_1_g,0.0157,19.6
G4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_2_g,0.0148,19.6
G4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_3_g,0.0261,19.6
G4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_4_g,0.0149,19.6
G4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_5_g,0.0161,19.6
G4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_6_g,0.0135,19.6
G4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_7_g,0.0178,19.6
G4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_8_g,0.0131,19.6
G4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_9_g,0.017,19.6
G4.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_10_g,0.0186,19.6
G5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_1_g,0.0257,36.86
G5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_2_g,0.0152,36.86
G5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_3_g,0.0169,36.86
G5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_4_g,0.015,36.86
G5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_5_g,0.0155,36.86
G5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_6_g,0.0201,36.86
G5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_7_g,0.016,36.86
G5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_8_g,0.0157,36.86
G5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_9_g,0.0136,36.86
G5.AVEBAR.1,AVEBAR,Avena barbata,MCL,Flower_10_g,0.0181,36.86
G8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_1_g,0.0198,22.51
G8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_2_g,0.0142,22.51
G8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_3_g,0.0184,22.51
G8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_4_g,0.0157,22.51
G8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_5_g,0.0157,22.51
G8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_6_g,0.0152,22.51
G8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_7_g,0.0145,22.51
G8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_8_g,0.0163,22.51
G8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_9_g,0.0147,22.51
G8.AVEBAR.1,AVEBAR,Avena barbata,BORR,Flower_10_g,0.0102,22.51
H1.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_1_g,0.0407,24.81
H1.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_2_g,0.0247,24.81
H1.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_3_g,0.0328,24.81
H1.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_4_g,0.0285,24.81
H1.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_5_g,0.022,24.81
H1.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_6_g,0.0249,24.81
H1.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_7_g,0.02,24.81
H1.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_8_g,0.0229,24.81
H1.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_9_g,0.0453,24.81
H1.AVEBAR.1,AVEFAT,Avena barbata,SEDG,Flower_10_g,0.0318,24.81
H3.AVEBAR.1,AVEBAR,Avena barbata,WWP,Flower_1_g,0.016,16.83
